index,ticker,quarter,year,revenue,yearRevenueGrowth,quarterRevenueGrowth,costOfGoodSold,grossProfit,operationExpense,operationProfit,yearOperationProfitGrowth,quarterOperationProfitGrowth,interestExpense,preTaxProfit,postTaxProfit,shareHolderIncome,yearShareHolderIncomeGrowth,quarterShareHolderIncomeGrowth,investProfit,serviceProfit,otherProfit,provisionExpense,operationIncome,ebitda,date,start_date
2022-01-01,VNM,4,2021,15819.0,0.097,-0.023,-9094.0,6725.0,-4288.0,2438.0,0.136,-0.248,-23.0,2688.0,2213.0,2196.0,0.005,-0.249,,,,,,2972.0,2022-01-01,2021-10-01
2021-10-01,VNM,3,2021,16194.0,0.041,0.03,-9250.0,6944.0,-3702.0,3242.0,-0.08,-0.011,-24.0,3587.0,2961.0,2926.0,-0.049,0.032,,,,,,3781.0,2021-10-01,2021-07-01
2021-07-01,VNM,2,2021,15716.0,0.014,0.191,-8861.0,6854.0,-3575.0,3279.0,-0.03,0.17,-28.0,3494.0,2862.0,2835.0,-0.077,0.1,,,,,,3827.0,2021-07-01,2021-04-01
2021-04-01,VNM,1,2021,13190.0,-0.068,-0.086,-7435.0,5755.0,-2953.0,2802.0,-0.128,0.305,-13.0,3154.0,2597.0,2576.0,-0.068,0.179,,,,,,3301.0,2021-04-01,2021-01-01
2021-01-01,VNM,4,2020,14425.0,0.013,-0.073,-7767.0,6658.0,-4512.0,2147.0,-0.14,-0.391,-26.0,2672.0,2236.0,2185.0,-0.007,-0.29,,,,,,2692.0,2021-01-01,2020-10-01
2020-10-01,VNM,3,2020,15563.0,0.089,0.004,-8296.0,7267.0,-3743.0,3523.0,0.132,0.042,-38.0,3777.0,3138.0,3077.0,0.144,0.002,,,,,,4075.0,2020-10-01,2020-07-01
2020-07-01,VNM,2,2020,15495.0,0.061,0.095,-8357.0,7138.0,-3757.0,3381.0,0.004,0.052,-38.0,3711.0,3085.0,3072.0,0.06,0.111,,,,,,3937.0,2020-07-01,2020-04-01
2020-04-01,VNM,1,2020,14153.0,0.073,-0.006,-7547.0,6606.0,-3393.0,3212.0,0.002,0.286,-42.0,3358.0,2777.0,2765.0,-0.009,0.256,,,,,,3768.0,2020-04-01,2020-01-01
2020-01-01,VNM,4,2019,14239.0,0.095,-0.004,-7559.0,6680.0,-4183.0,2497.0,0.011,-0.198,-36.0,2649.0,2176.0,2202.0,-0.043,-0.182,,,,,,3000.0,2020-01-01,2019-10-01
2019-10-01,VNM,3,2019,14291.0,0.04,-0.021,-7568.0,6723.0,-3610.0,3113.0,0.113,-0.075,-28.0,3254.0,2677.0,2690.0,0.051,-0.072,,,,,,3607.0,2019-10-01,2019-07-01
2019-07-01,VNM,2,2019,14599.0,0.065,0.107,-7585.0,7014.0,-3648.0,3366.0,0.116,0.05,-25.0,3550.0,2904.0,2899.0,0.087,0.039,,,,,,3844.0,2019-07-01,2019-04-01
2019-04-01,VNM,1,2019,13189.0,0.088,0.014,-7034.0,6155.0,-2949.0,3206.0,0.095,0.297,-20.0,3343.0,2797.0,2791.0,0.033,0.214,,,,,,3679.0,2019-04-01,2019-01-01
2019-01-01,VNM,4,2018,13004.0,0.053,-0.053,-6841.0,6163.0,-3691.0,2471.0,0.318,-0.116,-14.0,2680.0,2284.0,2299.0,0.318,-0.102,,,,,,2907.0,2019-01-01,2018-10-01
2018-10-01,VNM,3,2018,13735.0,0.033,0.002,-7242.0,6494.0,-3698.0,2796.0,-0.076,-0.073,-12.0,3034.0,2560.0,2560.0,-0.05,-0.04,,,,,,3206.0,2018-10-01,2018-07-01
2018-07-01,VNM,2,2018,13702.0,0.027,0.131,-7234.0,6469.0,-3452.0,3017.0,-0.071,0.03,-17.0,3161.0,2678.0,2666.0,-0.088,-0.013,,,,,,3412.0,2018-07-01,2018-04-01
2018-04-01,VNM,1,2018,12121.0,0.006,-0.019,-6634.0,5487.0,-2559.0,2928.0,-0.108,0.561,-9.0,3176.0,2683.0,2701.0,-0.08,0.548,,,,,,3313.0,2018-04-01,2018-01-01
2018-01-01,VNM,4,2017,12350.0,0.046,-0.071,-6746.0,5604.0,-3728.0,1876.0,-0.058,-0.38,-5.0,2086.0,1729.0,1745.0,-0.046,-0.352,,,,,,2237.0,2018-01-01,2017-10-01
2017-10-01,VNM,3,2017,13293.0,0.089,-0.004,-7023.0,6270.0,-3246.0,3024.0,0.041,-0.069,-7.0,3223.0,2697.0,2694.0,0.057,-0.078,,,,,,3337.0,2017-10-01,2017-07-01
2017-07-01,VNM,2,2017,13348.0,0.072,0.108,-6807.0,6541.0,-3292.0,3248.0,0.021,-0.01,-4.0,3444.0,2917.0,2922.0,0.038,-0.004,,,,,,3563.0,2017-07-01,2017-04-01
2017-04-01,VNM,1,2017,12049.0,0.166,0.02,-6230.0,5819.0,-2538.0,3282.0,0.342,0.648,-13.0,3476.0,2935.0,2935.0,0.361,0.605,,,,,,3593.0,2017-04-01,2017-01-01
2017-01-01,VNM,4,2016,11808.0,0.064,-0.033,-6327.0,5480.0,-3489.0,1991.0,-0.055,-0.314,-20.0,2204.0,1828.0,1829.0,-0.035,-0.282,,,,,,2297.0,2017-01-01,2016-10-01
2016-10-01,VNM,3,2016,12205.0,0.157,-0.02,-7119.0,5085.0,-2181.0,2905.0,0.179,-0.087,-10.0,3045.0,2549.0,2549.0,0.194,-0.095,,,,,,3204.0,2016-10-01,2016-07-01
2016-07-01,VNM,2,2016,12449.0,0.186,0.205,-7076.0,5373.0,-2191.0,3182.0,0.301,0.301,-9.0,3362.0,2824.0,2815.0,0.288,0.305,,,,,,3478.0,2016-07-01,2016-04-01
2016-04-01,VNM,1,2016,10333.0,0.186,-0.069,-5306.0,5027.0,-2581.0,2446.0,0.392,0.161,-8.0,2627.0,2162.0,2157.0,0.386,0.138,,,,,,2735.0,2016-04-01,2016-01-01
2016-01-01,VNM,4,2015,11099.0,0.189,0.052,-6682.0,4416.0,-2309.0,2107.0,0.112,-0.145,-9.0,2286.0,1901.0,1896.0,0.096,-0.112,,,,,,2390.0,2016-01-01,2015-10-01
2015-10-01,VNM,3,2015,10549.0,0.208,0.005,-6199.0,4350.0,-1886.0,2464.0,0.594,0.008,-8.0,2554.0,2123.0,2135.0,0.552,-0.023,,,,,,2740.0,2015-10-01,2015-07-01
2015-07-01,VNM,2,2015,10500.0,0.137,0.205,-6113.0,4387.0,-1942.0,2445.0,0.356,0.392,-7.0,2622.0,2186.0,2185.0,0.387,0.404,,,,,,2716.0,2015-07-01,2015-04-01
2015-04-01,VNM,1,2015,8716.0,0.135,-0.066,-5607.0,3109.0,-1352.0,1757.0,0.117,-0.073,-8.0,1905.0,1560.0,1557.0,0.122,-0.1,,,,,,2023.0,2015-04-01,2015-01-01
2015-01-01,VNM,4,2014,9335.0,0.142,0.069,-5785.0,3550.0,-1656.0,1895.0,0.219,0.225,-9.0,2177.0,1730.0,1730.0,0.177,0.257,,,,,,2158.0,2015-01-01,2014-10-01
2014-10-01,VNM,3,2014,8731.0,0.088,-0.054,-5703.0,3029.0,-1483.0,1546.0,-0.19,-0.143,-7.0,1723.0,1367.0,1376.0,-0.186,-0.126,,,,,,1807.0,2014-10-01,2014-07-01
2014-07-01,VNM,2,2014,9232.0,0.144,0.202,-6067.0,3165.0,-1362.0,1804.0,-0.135,0.147,-12.0,1970.0,1577.0,1575.0,-0.145,0.136,,,,,,2060.0,2014-07-01,2014-04-01
2014-04-01,VNM,1,2014,7678.0,0.15,-0.061,-5114.0,2565.0,-992.0,1573.0,-0.101,0.012,-11.0,1743.0,1394.0,1387.0,-0.094,-0.056,,,,,,1825.0,2014-04-01,2014-01-01
2014-01-01,VNM,4,2013,8174.0,0.159,0.018,-5505.0,2669.0,-1115.0,1554.0,-0.073,-0.185,0.0,1840.0,1470.0,1470.0,-0.108,-0.13,,,,,,1788.0,2014-01-01,2013-10-01
2013-10-01,VNM,3,2013,8028.0,0.213,-0.005,-5093.0,2935.0,-1027.0,1908.0,0.193,-0.085,0.0,2056.0,1690.0,1690.0,0.211,-0.083,,,,,,2125.0,2013-10-01,2013-07-01
2013-07-01,VNM,2,2013,8070.0,0.151,0.209,-4948.0,3122.0,-1038.0,2084.0,0.254,0.191,0.0,2247.0,1843.0,1843.0,0.224,0.204,,,,,,2266.0,2013-07-01,2013-04-01
2013-04-01,VNM,1,2013,6676.0,0.136,-0.054,-4220.0,2456.0,-707.0,1749.0,0.38,0.044,0.0,1868.0,1531.0,1531.0,0.205,-0.071,,,,,,1903.0,2013-04-01,2013-01-01
2013-01-01,VNM,4,2012,7055.0,0.181,0.066,-4541.0,2514.0,-838.0,1676.0,0.641,0.048,0.0,1894.0,1648.0,1648.0,0.581,0.181,,,,,,1822.0,2013-01-01,2012-10-01
2012-10-01,VNM,3,2012,6619.0,0.162,-0.056,-4277.0,2342.0,-742.0,1600.0,0.525,-0.038,-1.0,1666.0,1395.0,1395.0,0.313,-0.073,,,,,,1740.0,2012-10-01,2012-07-01
2012-07-01,VNM,2,2012,7011.0,0.293,0.193,-4589.0,2422.0,-759.0,1662.0,0.422,0.311,-3.0,1830.0,1506.0,1506.0,0.36,0.185,,,,,,1791.0,2012-07-01,2012-04-01
2012-04-01,VNM,1,2012,5876.0,0.296,-0.017,-4077.0,1800.0,-532.0,1268.0,0.177,0.242,0.0,1540.0,1270.0,1270.0,0.262,0.219,,,,,,1388.0,2012-04-01,2012-01-01
2012-01-01,VNM,4,2011,5975.0,0.443,0.049,-4271.0,1704.0,-683.0,1021.0,0.509,-0.027,0.0,1227.0,1042.0,1042.0,0.426,-0.019,,,,,,,2012-01-01,2011-10-01
2011-10-01,VNM,3,2011,5697.0,0.302,0.051,-4024.0,1673.0,-624.0,1049.0,0.167,-0.103,-8.0,1258.0,1062.0,1062.0,-0.065,-0.04,,,,,,1154.0,2011-10-01,2011-07-01
2011-07-01,VNM,2,2011,5420.0,0.36,0.195,-3719.0,1702.0,-533.0,1169.0,0.234,0.085,-7.0,1308.0,1107.0,1107.0,0.189,0.1,,,,,,1272.0,2011-07-01,2011-04-01
2011-04-01,VNM,1,2011,4535.0,0.395,0.096,-3026.0,1509.0,-432.0,1078.0,0.307,0.593,-4.0,1186.0,1006.0,1006.0,0.231,0.377,,,,,,1172.0,2011-04-01,2011-01-01
2011-01-01,VNM,4,2010,4140.0,0.441,-0.054,-2868.0,1272.0,-596.0,677.0,0.151,-0.247,0.0,839.0,731.0,731.0,0.215,-0.357,,,,,,762.0,2011-01-01,2010-10-01
2010-10-01,VNM,3,2010,4376.0,0.46,0.098,-2980.0,1396.0,-498.0,899.0,0.223,-0.051,0.0,1358.0,1137.0,1137.0,0.556,0.221,,,,,,1104.0,2010-10-01,2010-07-01
2010-07-01,VNM,2,2010,3987.0,0.49,0.227,-2622.0,1365.0,-418.0,947.0,0.519,0.149,0.0,1086.0,931.0,931.0,0.678,0.139,,,,,,1012.0,2010-07-01,2010-04-01
2010-04-01,VNM,1,2010,3250.0,0.571,0.131,-2110.0,1140.0,-315.0,825.0,1.093,0.403,0.0,968.0,817.0,818.0,0.685,0.359,,,,,,890.0,2010-04-01,2010-01-01
2010-01-01,VNM,4,2009,2873.0,0.276,-0.041,-1811.0,1062.0,-474.0,588.0,1.885,-0.2,0.0,712.0,600.0,601.0,1.891,-0.177,,,,,,,2010-01-01,2009-10-01
2009-10-01,VNM,3,2009,2998.0,0.418,0.121,-1857.0,1141.0,-406.0,735.0,1.157,0.178,0.0,867.0,731.0,731.0,1.18,0.317,,,,,,,2009-10-01,2009-07-01
2009-07-01,VNM,2,2009,2675.0,0.296,0.293,-1670.0,1005.0,-381.0,624.0,0.417,0.583,0.0,583.0,564.0,555.0,0.426,0.143,,,,,,,2009-07-01,2009-04-01
2009-04-01,VNM,1,2009,2069.0,0.144,-0.081,-1398.0,671.0,-277.0,394.0,0.348,0.933,0.0,573.0,485.0,485.0,0.569,1.332,,,,,,448.0,2009-04-01,2009-01-01
2009-01-01,VNM,4,2008,2252.0,0.204,0.065,-1593.0,659.0,-456.0,204.0,0.175,-0.402,0.0,238.0,212.0,208.0,-0.018,-0.379,,,,,,,2009-01-01,2008-10-01
2008-10-01,VNM,3,2008,2115.0,0.151,0.025,-1424.0,690.0,-350.0,341.0,1.008,-0.226,0.0,372.0,337.0,335.0,0.825,-0.138,,,,,,,2008-10-01,2008-07-01
2008-07-01,VNM,2,2008,2064.0,0.19,0.141,-1332.0,732.0,-292.0,440.0,1.155,0.506,-11.0,431.0,389.0,389.0,0.566,0.258,,,,,,,2008-07-01,2008-04-01
2008-04-01,VNM,1,2008,1808.0,0.31,-0.033,-1254.0,554.0,-262.0,292.0,1.343,0.684,-8.0,345.0,309.0,309.0,-0.043,0.459,,,,,,326.0,2008-04-01,2008-01-01
2008-01-01,VNM,4,2007,1870.0,-0.003,0.018,-1370.0,501.0,-327.0,173.0,3.001,0.023,0.0,204.0,212.0,212.0,0.3,0.154,,,,,,,2008-01-01,2007-10-01
2007-10-01,VNM,3,2007,1837.0,-0.044,0.06,-1345.0,492.0,-323.0,170.0,0.011,-0.169,-3.0,184.0,184.0,184.0,0.223,-0.261,,,,,,,2007-10-01,2007-07-01
2007-07-01,VNM,2,2007,1734.0,0.128,0.256,-1252.0,482.0,-278.0,204.0,-0.069,0.637,-2.0,248.0,248.0,248.0,0.103,-0.232,,,,,,,2007-07-01,2007-04-01
2007-04-01,VNM,1,2007,1380.0,0.074,-0.265,-989.0,391.0,-266.0,125.0,-0.211,1.876,-2.0,323.0,323.0,323.0,0.658,0.984,,,,,,,2007-04-01,2007-01-01
2007-01-01,VNM,4,2006,1877.0,0.712,-0.023,-1520.0,357.0,-313.0,43.0,-0.654,-0.742,0.0,163.0,163.0,163.0,0.28,0.085,,,,,,,2007-01-01,2006-10-01
2006-10-01,VNM,3,2006,1921.0,,0.25,-1449.0,472.0,-304.0,168.0,,-0.235,0.0,150.0,150.0,150.0,,-0.333,,,,,,,2006-10-01,2006-07-01
2006-07-01,VNM,2,2006,1537.0,,0.196,-1096.0,441.0,-221.0,219.0,,0.388,-3.0,228.0,225.0,225.0,,0.155,,,,,,,2006-07-01,2006-04-01
2006-04-01,VNM,1,2006,1285.0,,0.172,-948.0,337.0,-179.0,158.0,,0.263,-1.0,195.0,195.0,195.0,,0.532,,,,,,,2006-04-01,2006-01-01
2006-01-01,VNM,4,2005,1096.0,0.179,,-839.0,258.0,-133.0,125.0,0.734,,0.0,127.0,127.0,127.0,0.485,,,,,,,,2006-01-01,2005-10-01
2005-10-01,VNM,3,2005,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2005-10-01,2005-07-01
2005-07-01,VNM,2,2005,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2005-07-01,2005-04-01
2005-04-01,VNM,1,2005,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,2005-04-01,2005-01-01
2005-01-01,VNM,4,2004,930.0,,,-709.0,221.0,-148.0,72.0,,,-5.0,86.0,86.0,86.0,,,,,,,,,2005-01-01,2004-10-01
