,TradingDate,BaseStockCode,BaseClosePrice,BaseColorID,ClosePrice,ColorID,StatusID,FirstTradingDate,DueDate,ExercisePrice,ConversionRate,RemainDays,AnnualizedSigma,PriceOfCall,PriceOfPut,ticker
57,2022-02-24 17:00:00,FPT,92300,1,770,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,88,0.2447,7380.8576,0.0025,CFPT2111
58,2022-02-23 17:00:00,FPT,92000,-1,810,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,89,0.2447,7322.2243,0.0032,CFPT2111
59,2022-02-22 17:00:00,FPT,93000,1,860,0,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,90,0.2451,7523.5892,0.0024000000000000002,CFPT2111
60,2022-02-21 17:00:00,FPT,92900,-1,860,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,91,0.2451,7504.9554,0.0028,CFPT2111
61,2022-02-20 17:00:00,FPT,93500,1,910,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,92,0.2459,7626.3201,0.0026000000000000003,CFPT2111
62,2022-02-17 17:00:00,FPT,92200,-1,880,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,95,0.2456,7370.4182,0.0058000000000000005,CFPT2111
63,2022-02-16 17:00:00,FPT,92800,1,860,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,96,0.2492,7491.7841,0.006900000000000001,CFPT2111
64,2022-02-15 17:00:00,FPT,91300,1,820,0,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,97,0.25270000000000004,7193.1596,0.0178,CFPT2111
65,2022-02-14 17:00:00,FPT,91100,1,820,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,98,0.2538,7154.5286,0.0223,CFPT2111
66,2022-02-13 17:00:00,FPT,91000,-1,850,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,99,0.2538,7135.8953,0.0252,CFPT2111
67,2022-02-10 17:00:00,FPT,91600,-1,880,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,102,0.256,7259.9919,0.030000000000000002,CFPT2111
68,2022-02-09 17:00:00,FPT,92000,1,910,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,103,0.2625,7341.3687,0.0436,CFPT2111
69,2022-02-08 17:00:00,FPT,90700,1,950,0,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,104,0.2649,7082.7719,0.0834,CFPT2111
70,2022-02-07 17:00:00,FPT,90600,1,950,0,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,105,0.2651,7064.145,0.0932,CFPT2111
71,2022-02-06 17:00:00,FPT,89500,0,950,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,106,0.27340000000000003,6845.6343,0.2199,CFPT2111
72,2022-01-27 17:00:00,FPT,89500,1,1010,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,116,0.2827,6859.6164,0.5811000000000001,CFPT2111
73,2022-01-26 17:00:00,FPT,85900,-1,860,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,117,0.28390000000000004,6141.9772,1.5811,CFPT2111
74,2022-01-25 17:00:00,FPT,86000,-1,880,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,118,0.2844,6163.3927,1.6355,CFPT2111
75,2022-01-24 17:00:00,FPT,86500,1,920,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,119,0.2843,6264.6186,1.5005,CFPT2111
76,2022-01-23 17:00:00,FPT,85300,-1,960,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,120,0.2846,6026.5855,2.1066,CFPT2111
77,2022-01-20 17:00:00,FPT,88200,-1,1000,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,123,0.28450000000000003,6609.7344,1.1748,CFPT2111
78,2022-01-19 17:00:00,FPT,88800,1,1030,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,124,0.28500000000000003,6730.9997,1.08,CFPT2111
79,2022-01-18 17:00:00,FPT,88300,1,980,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,125,0.2927,6632.9706,1.6914,CFPT2111
80,2022-01-17 17:00:00,FPT,88100,-1,930,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,126,0.2928,6594.4813,1.8424,CFPT2111
81,2022-01-16 17:00:00,FPT,89000,-1,1060,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,127,0.2926,6775.5497,1.5511,CFPT2111
82,2022-01-13 17:00:00,FPT,91300,-1,1120,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,130,0.2913,7239.0621,0.9863000000000001,CFPT2111
83,2022-01-12 17:00:00,FPT,92100,1,1260,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,131,0.2913,7400.2912,0.8565,CFPT2111
84,2022-01-11 17:00:00,FPT,89600,1,1040,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,132,0.29050000000000004,6902.3002,1.5072,CFPT2111
85,2022-01-10 17:00:00,FPT,89500,-1,1120,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,133,0.2912,6883.7903,1.6388,CFPT2111
86,2022-01-09 17:00:00,FPT,92000,-1,1130,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,134,0.2899,7384.4397,0.9297000000000001,CFPT2111
87,2022-01-06 17:00:00,FPT,93400,-1,1390,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,137,0.2894,7668.3316,0.7478,CFPT2111
88,2022-01-05 17:00:00,FPT,93500,-1,1430,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,138,0.2894,7689.7016,0.7601,CFPT2111
89,2022-01-04 17:00:00,FPT,93600,1,1160,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,139,0.29200000000000004,7711.1596,0.861,CFPT2111
90,2022-01-03 17:00:00,FPT,93500,1,1140,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,140,0.29250000000000004,7692.5878,0.9318000000000001,CFPT2111
91,2021-12-30 17:00:00,FPT,93000,-1,1500,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,144,0.2928,7598.2909,1.2074,CFPT2111
92,2021-12-29 17:00:00,FPT,93600,0,1480,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,145,0.2929,7719.5469,1.1069,CFPT2111
93,2021-12-28 17:00:00,FPT,93600,-1,1070,1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,146,0.29300000000000004,7720.9466,1.1501,CFPT2111
94,2021-12-27 17:00:00,FPT,94500,0,1010,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,147,0.2928,7902.132,0.9798,CFPT2111
95,2021-12-26 17:00:00,FPT,94500,1,1560,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,148,0.2929,7903.5264,1.0182,CFPT2111
96,2021-12-23 17:00:00,FPT,93800,1,1600,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,151,0.29300000000000004,7767.8771,1.3021,CFPT2111
97,2021-12-22 17:00:00,FPT,93200,-1,1690,0,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,152,0.2933,7649.4637,1.5333,CFPT2111
98,2021-12-21 17:00:00,FPT,95000,-1,1690,-1,2,2021-12-21 17:00:00,2022-05-23 17:00:00,56000,5,153,0.2926,8010.359,1.0734,CFPT2111
0,2022-09-15 17:00:00,FPT,82500,-1,20,0,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,4,0.29400000000000004,5305.5215,0.0,CFPT2201
1,2022-09-14 17:00:00,FPT,83700,-1,20,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,5,0.2936,5546.9017,0.0,CFPT2201
2,2022-09-13 17:00:00,FPT,84000,-1,80,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,6,0.2937,5608.2817,0.0,CFPT2201
3,2022-09-12 17:00:00,FPT,84600,0,260,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,7,0.2937,5729.6615,0.0,CFPT2201
4,2022-09-11 17:00:00,FPT,84600,1,250,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,8,0.2937,5731.0407,0.0,CFPT2201
5,2022-09-08 17:00:00,FPT,84300,0,340,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,11,0.2937,5675.1782,0.0,CFPT2201
6,2022-09-07 17:00:00,FPT,84300,1,350,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,12,0.2937,5676.5573,0.0,CFPT2201
7,2022-09-06 17:00:00,FPT,84000,-1,300,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,13,0.29410000000000003,5617.9361,0.0,CFPT2201
8,2022-09-05 17:00:00,FPT,85800,-1,490,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,14,0.29450000000000004,5979.3148,0.0,CFPT2201
9,2022-09-04 17:00:00,FPT,86200,-1,520,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,15,0.2944,6060.6927,0.0,CFPT2201
10,2022-08-30 17:00:00,FPT,86600,1,610,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,20,0.2944,6147.5822,0.0,CFPT2201
11,2022-08-29 17:00:00,FPT,86400,-1,600,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,21,0.2944,6108.9596,0.0,CFPT2201
12,2022-08-28 17:00:00,FPT,86500,-1,620,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,22,0.2944,6130.3364,0.0,CFPT2201
13,2022-08-25 17:00:00,FPT,87200,1,740,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,25,0.2944,6274.4674,0.0001,CFPT2201
14,2022-08-24 17:00:00,FPT,86300,1,680,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,26,0.2942,6095.8434,0.0,CFPT2201
15,2022-08-23 17:00:00,FPT,86200,1,720,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,27,0.2944,6077.2199,0.0,CFPT2201
16,2022-08-22 17:00:00,FPT,87000,1,710,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,28,0.29500000000000004,6238.5962,0.0,CFPT2201
17,2022-08-21 17:00:00,FPT,86800,-1,690,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,29,0.29560000000000003,6199.9723,0.0,CFPT2201
18,2022-08-18 17:00:00,FPT,86900,-1,700,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,32,0.2957,6224.0992,0.0001,CFPT2201
19,2022-08-17 17:00:00,FPT,88300,0,940,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,33,0.2952,6505.4742,0.0001,CFPT2201
20,2022-08-16 17:00:00,FPT,88300,-1,920,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,34,0.2953,6506.8494,0.0,CFPT2201
21,2022-08-15 17:00:00,FPT,88700,-1,950,0,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,35,0.2954,6588.2245,0.0,CFPT2201
22,2022-08-14 17:00:00,FPT,88900,1,950,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,36,0.29560000000000003,6629.5995,0.0001,CFPT2201
23,2022-08-11 17:00:00,FPT,86500,1,810,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,39,0.2954,6153.7233,0.0007,CFPT2201
24,2022-08-10 17:00:00,FPT,86000,0,840,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,40,0.2959,6055.098,0.0011,CFPT2201
25,2022-08-09 17:00:00,FPT,86000,-1,890,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,41,0.2959,6056.4719,0.0014,CFPT2201
26,2022-08-08 17:00:00,FPT,86200,1,900,0,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,42,0.29600000000000004,6097.8461,0.0017000000000000001,CFPT2201
27,2022-08-07 17:00:00,FPT,86000,1,900,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,43,0.29600000000000004,6059.2206,0.0025,CFPT2201
28,2022-08-04 17:00:00,FPT,85800,-1,920,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,46,0.29610000000000003,6023.3432,0.0054,CFPT2201
29,2022-08-03 17:00:00,FPT,86100,1,930,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,47,0.29610000000000003,6084.7165,0.0056,CFPT2201
30,2022-08-02 17:00:00,FPT,84800,-1,850,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,48,0.2958,5826.0959,0.0126,CFPT2201
31,2022-08-01 17:00:00,FPT,85000,1,870,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,49,0.2962,5867.4702,0.014100000000000001,CFPT2201
32,2022-07-31 17:00:00,FPT,84000,1,810,0,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,50,0.29600000000000004,5668.8549,0.0263,CFPT2201
33,2022-07-28 17:00:00,FPT,83500,-1,810,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,53,0.2964,5572.9979,0.053200000000000004,CFPT2201
34,2022-07-27 17:00:00,FPT,84900,-1,890,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,54,0.2962,5854.3497,0.033100000000000004,CFPT2201
35,2022-07-26 17:00:00,FPT,85200,1,880,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,55,0.2962,5915.7214,0.0335,CFPT2201
36,2022-07-25 17:00:00,FPT,84800,-1,900,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,56,0.2982,5837.1105,0.0511,CFPT2201
37,2022-07-24 17:00:00,FPT,85400,1,940,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,57,0.2983,5958.4766,0.0458,CFPT2201
38,2022-07-21 17:00:00,FPT,85100,1,1000,0,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,60,0.3,5902.6263,0.0829,CFPT2201
39,2022-07-20 17:00:00,FPT,85000,1,1000,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,61,0.3,5884.0111,0.097,CFPT2201
40,2022-07-19 17:00:00,FPT,84900,1,1020,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,62,0.3009,5865.4025,0.1179,CFPT2201
41,2022-07-18 17:00:00,FPT,83000,0,840,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,63,0.3012,5486.921,0.2666,CFPT2201
42,2022-07-17 17:00:00,FPT,83000,1,830,0,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,64,0.30160000000000003,5488.3234,0.2988,CFPT2201
43,2022-07-14 17:00:00,FPT,82200,-1,830,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,67,0.3014,5332.6451,0.5114000000000001,CFPT2201
44,2022-07-13 17:00:00,FPT,82800,1,910,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,68,0.30210000000000004,5453.9709,0.4677,CFPT2201
45,2022-07-12 17:00:00,FPT,82500,-1,900,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,69,0.3022,5395.4358,0.5633,CFPT2201
46,2022-07-11 17:00:00,FPT,83500,1,950,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,70,0.3047,5596.7281,0.4869,CFPT2201
47,2022-07-10 17:00:00,FPT,82800,-1,940,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,71,0.30460000000000004,5458.2672,0.657,CFPT2201
48,2022-07-07 17:00:00,FPT,83600,1,970,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,74,0.30460000000000004,5622.3568,0.6411,CFPT2201
49,2022-07-06 17:00:00,FPT,83100,-1,1090,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,75,0.30710000000000004,5523.9657,0.8816,CFPT2201
50,2022-07-05 17:00:00,FPT,83500,-1,1080,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,76,0.3133,5605.5008,1.0485,CFPT2201
51,2022-07-04 17:00:00,FPT,85400,-1,1180,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,77,0.3125,5986.4494,0.6296,CFPT2201
52,2022-07-03 17:00:00,FPT,86700,-1,1290,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,78,0.3139,6247.6778,0.4902,CFPT2201
53,2022-06-30 17:00:00,FPT,88000,1,1460,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,81,0.3136,6511.7052,0.4157,CFPT2201
54,2022-06-29 17:00:00,FPT,86200,-1,1160,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,82,0.3131,6153.3811,0.7243,CFPT2201
55,2022-06-28 17:00:00,FPT,90000,1,1480,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,83,0.3118,6914.2765,0.2528,CFPT2201
56,2022-06-27 17:00:00,FPT,89700,1,1530,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,84,0.3118,6855.6867,0.2967,CFPT2201
57,2022-06-26 17:00:00,FPT,86500,1,1330,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,85,0.3098,6217.4718,0.7151000000000001,CFPT2201
58,2022-06-23 17:00:00,FPT,85500,0,1280,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,88,0.30960000000000004,6021.971,1.1159000000000001,CFPT2201
59,2022-06-22 17:00:00,FPT,85500,1,1260,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,89,0.30970000000000003,6023.4065,1.1855,CFPT2201
60,2022-06-21 17:00:00,FPT,84500,-1,1300,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,90,0.3095,5825.2,1.6132,CFPT2201
61,2022-06-20 17:00:00,FPT,89100,-1,1650,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,91,0.3057,6745.3902,0.43770000000000003,CFPT2201
62,2022-06-19 17:00:00,FPT,92000,0,1890,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,92,0.3042,7326.5146,0.1971,CFPT2201
63,2022-06-16 17:00:00,FPT,92000,0,1910,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,95,0.3043,7330.6556,0.2432,CFPT2201
64,2022-06-15 17:00:00,FPT,92000,1,1990,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,96,0.3043,7332.037,0.25980000000000003,CFPT2201
65,2022-06-14 17:00:00,FPT,90500,1,1770,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,97,0.304,7033.5487,0.40690000000000004,CFPT2201
66,2022-06-13 17:00:00,FPT,89100,1,1650,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,98,0.3037,6755.1207,0.6145,CFPT2201
67,2022-06-12 17:00:00,FPT,86200,-1,1420,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,99,0.3025,6177.1701,1.3001,CFPT2201
68,2022-06-09 17:00:00,FPT,110000,-1,2070,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,102,0.298,10939.9638,0.0019,CFPT2201
69,2022-06-08 17:00:00,FPT,115300,1,2280,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,103,0.2944,12001.3253,0.00030000000000000003,CFPT2201
70,2022-06-07 17:00:00,FPT,115000,-1,2300,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,104,0.2954,11942.6888,0.00030000000000000003,CFPT2201
71,2022-06-06 17:00:00,FPT,115600,1,2340,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,105,0.2964,12064.0522,0.0004,CFPT2201
72,2022-06-05 17:00:00,FPT,113000,-1,2140,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,106,0.2957,11545.4152,0.0008,CFPT2201
73,2022-06-02 17:00:00,FPT,114000,1,2230,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,109,0.29560000000000003,11749.5037,0.001,CFPT2201
74,2022-06-01 17:00:00,FPT,111500,-1,2060,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,110,0.29550000000000004,11250.8667,0.002,CFPT2201
75,2022-05-31 17:00:00,FPT,111800,1,2070,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,111,0.2972,11312.2293,0.0024000000000000002,CFPT2201
76,2022-05-30 17:00:00,FPT,109900,-1,2010,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,112,0.2984,10933.5939,0.0049,CFPT2201
77,2022-05-29 17:00:00,FPT,111300,-1,2020,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,113,0.2982,11214.9547,0.0037,CFPT2201
78,2022-05-26 17:00:00,FPT,111800,1,2070,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,116,0.29860000000000003,11319.0395,0.0041,CFPT2201
79,2022-05-25 17:00:00,FPT,105600,1,1670,0,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,117,0.2934,10080.4125,0.0164,CFPT2201
80,2022-05-24 17:00:00,FPT,105000,2,1670,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,118,0.2934,9961.7776,0.0204,CFPT2201
81,2022-05-23 17:00:00,FPT,98200,1,1130,0,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,119,0.2854,8603.1985,0.0804,CFPT2201
82,2022-05-22 17:00:00,FPT,96500,-1,1130,0,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,120,0.28550000000000003,8264.6125,0.1336,CFPT2201
83,2022-05-19 17:00:00,FPT,97500,1,1130,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,123,0.2898,8468.713,0.15330000000000002,CFPT2201
84,2022-05-18 17:00:00,FPT,97000,-1,1110,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,124,0.2929,8370.1336,0.21380000000000002,CFPT2201
85,2022-05-17 17:00:00,FPT,97700,-1,1180,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,125,0.2931,8511.4712,0.192,CFPT2201
86,2022-05-16 17:00:00,FPT,99700,2,1220,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,126,0.29250000000000004,8912.76,0.1211,CFPT2201
87,2022-05-15 17:00:00,FPT,93200,-1,970,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,127,0.28450000000000003,7614.4132,0.4147,CFPT2201
88,2022-05-12 17:00:00,FPT,93600,-1,920,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,130,0.28500000000000003,7698.5163,0.4405,CFPT2201
89,2022-05-11 17:00:00,FPT,95600,-1,1100,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,131,0.2841,8099.7074,0.2727,CFPT2201
90,2022-05-10 17:00:00,FPT,101900,1,1400,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,132,0.2771,9360.8321,0.0391,CFPT2201
91,2022-05-09 17:00:00,FPT,98400,1,1300,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,133,0.27690000000000003,8662.2531,0.1015,CFPT2201
92,2022-05-08 17:00:00,FPT,94000,-1,960,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,134,0.2731,7783.7765,0.2665,CFPT2201
93,2022-05-05 17:00:00,FPT,100200,-1,1500,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,137,0.2657,9027.6221,0.038400000000000004,CFPT2201
94,2022-05-04 17:00:00,FPT,104700,1,1690,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,138,0.262,9928.9499,0.008400000000000001,CFPT2201
95,2022-05-03 17:00:00,FPT,104500,-1,1700,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,139,0.263,9890.3089,0.010400000000000001,CFPT2201
96,2022-04-28 17:00:00,FPT,105000,-1,1690,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,144,0.2629,9997.0955,0.012100000000000001,CFPT2201
97,2022-04-27 17:00:00,FPT,105500,1,1740,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,145,0.26280000000000003,10098.4511,0.0111,CFPT2201
98,2022-04-26 17:00:00,FPT,103000,-1,1670,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,146,0.2619,9599.8183,0.0219,CFPT2201
99,2022-04-25 17:00:00,FPT,104300,1,1800,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,147,0.26280000000000003,9861.1694,0.0172,CFPT2201
100,2022-04-24 17:00:00,FPT,103400,-2,1600,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,148,0.2651,9682.5359,0.027600000000000003,CFPT2201
101,2022-04-21 17:00:00,FPT,111100,-1,2150,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,151,0.258,11226.5769,0.0019,CFPT2201
102,2022-04-20 17:00:00,FPT,112000,0,2600,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,152,0.25830000000000003,11407.9321,0.0017000000000000001,CFPT2201
103,2022-04-19 17:00:00,FPT,112000,0,2300,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,153,0.2591,11409.2876,0.0019,CFPT2201
104,2022-04-18 17:00:00,FPT,112000,-1,2350,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,154,0.2591,11410.6422,0.002,CFPT2201
105,2022-04-17 17:00:00,FPT,115500,1,2780,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,155,0.2575,12111.9957,0.0006000000000000001,CFPT2201
106,2022-04-14 17:00:00,FPT,115000,-1,2600,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,158,0.2575,12016.0593,0.0009000000000000001,CFPT2201
107,2022-04-13 17:00:00,FPT,116600,1,2720,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,159,0.2577,12337.4131,0.0006000000000000001,CFPT2201
108,2022-04-12 17:00:00,FPT,115100,1,2630,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,160,0.2575,12038.7676,0.0009000000000000001,CFPT2201
109,2022-04-11 17:00:00,FPT,109800,1,2240,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,161,0.255,10980.1239,0.0038,CFPT2201
110,2022-04-07 17:00:00,FPT,108500,-1,2340,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,165,0.2548,10725.5402,0.0067,CFPT2201
111,2022-04-06 17:00:00,FPT,113300,1,2550,-1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,166,0.2509,11686.8876,0.0011,CFPT2201
112,2022-04-05 17:00:00,FPT,113000,1,2690,1,2,2022-01-11 17:00:00,2022-09-19 17:00:00,56000,5,167,0.251,11628.2406,0.0012000000000000001,CFPT2201
