date,open,close,high,low,volume,priceToEarning,priceToBook,valueBeforeEbitda,dividend,roe,roa,daysReceivable,daysInventory,daysPayable,ebitOnInterest,earningPerShare,bookValuePerShare,interestMargin,nonInterestOnToi,badDebtPercentage,provisionOnBadDebt,costOfFinancing,equityOnTotalAsset,equityOnLoan,costToIncome,equityOnLiability,currentPayment,quickPayment,epsChange,ebitdaOnStock,grossProfitMargin,operatingProfitMargin,postTaxMargin,debtOnEquity,debtOnAsset,debtOnEbitda,shortOnLongDebt,assetOnEquity,capitalBalance,cashOnEquity,cashOnCapitalize,cashCirculation,revenueOnWorkCapital,capexOnFixedAsset,revenueOnAsset,postTaxOnPreTax,ebitOnRevenue,preTaxOnEbit,preProvisionOnToi,postTaxOnToi,loanOnEarnAsset,loanOnAsset,loanOnDeposit,depositOnEarnAsset,badDebtOnAsset,liquidityOnLiability,payableOnEquity,cancelDebt,ebitdaOnStockChange,bookValuePerShareChange,creditGrowth
2019-07-24,48037.38888888889,47980.055555555555,48521.27777777778,47634.88888888889,2126407.6666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,47745.11111111111,48158.944444444445,48441.0,47601.055555555555,1965115.611111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,48141.944444444445,48041.555555555555,48472.666666666664,47750.88888888889,1838914.5555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,48075.166666666664,48268.5,48518.72222222222,47706.27777777778,1842286.8333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,48425.0,47937.88888888889,48657.72222222222,47813.22222222222,1637005.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,47830.61111111111,47893.555555555555,48245.333333333336,47427.88888888889,1899426.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,47982.444444444445,48079.0,48305.77777777778,47550.22222222222,1480131.888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,47548.444444444445,47664.055555555555,47986.0,47343.0,1578641.4444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,47426.77777777778,46811.055555555555,47770.444444444445,46618.27777777778,1847660.0555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,46148.61111111111,46433.27777777778,46801.833333333336,45763.11111111111,1805375.5555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,46434.0,46438.22222222222,46982.77777777778,45923.38888888889,1145207.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,46383.944444444445,46931.833333333336,47233.77777777778,46001.833333333336,1747705.888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,46883.555555555555,46831.555555555555,47377.5,46568.88888888889,1213783.9444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,46989.11111111111,47022.38888888889,47390.833333333336,46655.61111111111,1382651.611111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,46986.333333333336,46601.666666666664,47210.27777777778,46324.055555555555,1585202.388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,47024.944444444445,46733.055555555555,47301.22222222222,46582.11111111111,1338001.0555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,46221.88888888889,47257.833333333336,47321.444444444445,45984.5,1588884.888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,46946.27777777778,47082.166666666664,47666.0,46612.444444444445,2138308.4444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,47326.61111111111,47186.944444444445,47545.055555555555,46894.38888888889,1115683.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,47313.11111111111,47161.5,47490.61111111111,46910.333333333336,1474659.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-21,47179.944444444445,47629.5,47783.166666666664,46965.333333333336,2122920.9444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,47712.5,47830.666666666664,48197.0,47411.333333333336,1467177.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,47910.166666666664,47770.11111111111,48148.27777777778,47422.72222222222,1723250.611111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,47411.333333333336,47229.944444444445,47655.22222222222,46892.555555555555,2282589.388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,47370.88888888889,46796.833333333336,47575.61111111111,46648.27777777778,2246335.9444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,46802.166666666664,46821.444444444445,47221.88888888889,46600.333333333336,1155038.9444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,46946.944444444445,46984.61111111111,47249.72222222222,46649.666666666664,1116726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,47114.444444444445,47173.666666666664,47458.77777777778,46891.22222222222,1070216.4444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,47226.5,47037.444444444445,47418.61111111111,46541.944444444445,1555070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,46985.22222222222,46756.833333333336,47303.61111111111,46465.22222222222,1227491.888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,46896.555555555555,46697.11111111111,47185.27777777778,46510.0,1014563.4444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,46727.61111111111,46625.5,46980.11111111111,46374.38888888889,938515.6111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,46668.166666666664,46842.0,47086.666666666664,46462.944444444445,867278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,46951.055555555555,46657.555555555555,47221.666666666664,46387.11111111111,1392457.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-11,46625.5,46678.944444444445,47004.77777777778,46316.72222222222,878415.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,46767.77777777778,47094.72222222222,47340.22222222222,46566.88888888889,1430251.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,47159.833333333336,47658.11111111111,47812.0,46943.72222222222,2291500.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,47737.944444444445,48008.166666666664,48409.555555555555,47520.88888888889,1629855.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17,47982.444444444445,48302.333333333336,48461.555555555555,47673.333333333336,1431849.5555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,48247.61111111111,48181.833333333336,48576.5,47791.444444444445,1955057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,48183.61111111111,48266.166666666664,48454.38888888889,47772.61111111111,1987748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,48239.72222222222,47902.5,48568.055555555555,47714.444444444445,2223708.222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,48016.5,47808.0,48398.11111111111,47555.11111111111,2116968.777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,47796.666666666664,47851.77777777778,48298.833333333336,47524.88888888889,1479605.0555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,47862.055555555555,47740.0,48235.666666666664,47346.88888888889,1256435.5555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,47768.444444444445,48017.0,48426.055555555555,47553.88888888889,1751944.0555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,48237.88888888889,48433.944444444445,48710.22222222222,47936.5,1756906.0555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,48485.333333333336,48367.77777777778,48963.166666666664,48114.333333333336,1866483.9444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-01,48424.27777777778,48443.833333333336,48737.444444444445,48092.333333333336,1510128.9444444445,15.895160224602089,2.53721435951598,11.536363636363637,,0.21233333333333335,0.07566666666666666,21.444444444444443,70.55555555555556,-9235.454545454546,54.0,3370.6111111111113,16558.833333333332,0.031,0.22042857142857145,0.016999999999999998,1.0845714285714287,0.04871428571428571,0.2971666666666667,0.09585714285714286,0.4084285714285714,0.811111111111111,1.8636363636363635,1.5636363636363633,0.08038888888888888,7121.454545454545,0.3168,0.18969999999999998,0.1472,0.5545454545454546,0.23636363636363636,2.063636363636363,9.166666666666666,8.200000000000001,13507.363636363636,0.15063636363636365,0.05045454545454546,64.33333333333333,83.39,-0.7182727272727273,1.0727272727272728,1.5909090909090908,0.18969999999999998,1.009090909090909,0.472,0.2855714285714286,0.7305714285714286,0.6835714285714286,0.9102857142857143,0.8121428571428572,0.011714285714285715,0.291,7.016666666666668,0.009857142857142858,-0.013272727272727275,0.02822222222222222,0.14342857142857143
2019-10-02,48483.444444444445,48017.166666666664,48650.555555555555,47822.22222222222,1828980.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,47749.555555555555,48013.88888888889,48162.38888888889,47452.444444444445,1680443.388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04,48077.72222222222,47649.11111111111,48446.22222222222,47184.444444444445,1422927.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,47727.5,47415.72222222222,47994.055555555555,47171.38888888889,1485304.5555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,47481.0,47650.77777777778,47873.38888888889,47256.833333333336,1782675.611111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,47605.27777777778,47504.77777777778,47939.27777777778,47282.833333333336,1671268.5555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-10,47536.11111111111,47528.11111111111,47849.61111111111,47374.0,1381305.9444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11,47581.666666666664,47893.5,48071.833333333336,47454.166666666664,1447662.888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,47972.555555555555,48025.77777777778,48411.0,47739.944444444445,2616239.611111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,48013.055555555555,48032.444444444445,48345.77777777778,47805.0,1270921.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16,48134.5,48053.27777777778,48406.833333333336,47888.555555555555,1261268.4444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-17,48118.72222222222,47735.666666666664,48335.166666666664,47635.88888888889,1638055.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-18,47877.61111111111,47704.88888888889,48106.555555555555,47536.22222222222,1349940.5555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21,47727.055555555555,47432.77777777778,48150.833333333336,47151.0,1693955.2777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-22,47401.77777777778,47844.5,48083.055555555555,47178.11111111111,1204283.4444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23,47818.72222222222,47930.22222222222,48187.555555555555,47614.555555555555,1144005.9444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24,48012.72222222222,48268.22222222222,48379.61111111111,47774.0,1232527.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25,48251.77777777778,48520.833333333336,48733.166666666664,48066.22222222222,1279488.8333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,48671.38888888889,48491.22222222222,48951.944444444445,48336.944444444445,1715017.2777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,48458.833333333336,48360.61111111111,48793.555555555555,48218.0,1397931.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,48467.38888888889,48520.77777777778,48880.61111111111,48095.944444444445,1664454.2777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,48672.61111111111,48497.055555555555,48915.88888888889,48224.5,1621052.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,48505.11111111111,49081.833333333336,49246.666666666664,48399.555555555555,1770240.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,49259.333333333336,49297.61111111111,49654.833333333336,48877.666666666664,2898618.222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,49324.0,49296.444444444445,49600.22222222222,49049.61111111111,1790375.0555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,49301.72222222222,49151.11111111111,49593.0,48923.22222222222,2010930.4444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,49157.666666666664,49101.0,49415.72222222222,48839.833333333336,2141907.611111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,49307.944444444445,49049.27777777778,49423.833333333336,48906.27777777778,1873953.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,49072.5,48600.055555555555,49293.555555555555,48487.27777777778,2328858.5555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,48627.944444444445,48731.61111111111,48996.333333333336,48425.88888888889,1560116.611111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,48817.444444444445,48415.38888888889,48939.22222222222,48183.666666666664,2226782.777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,48420.0,48408.555555555555,48831.0,48082.61111111111,1789321.888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,48416.944444444445,48335.0,48782.22222222222,47534.77777777778,1554608.4444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,48391.0,48048.666666666664,48591.833333333336,47945.61111111111,1656448.7222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,47984.055555555555,48219.666666666664,48475.22222222222,47789.166666666664,1210811.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,48221.444444444445,47772.444444444445,48321.11111111111,47660.333333333336,1580601.2777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21,47645.27777777778,47026.833333333336,47996.22222222222,46878.77777777778,2221720.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,47246.77777777778,46649.22222222222,47604.22222222222,46348.27777777778,1883287.7222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,46762.833333333336,46717.5,47096.11111111111,46173.72222222222,1284471.888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26,46997.944444444445,46618.944444444445,47226.27777777778,46525.166666666664,1386117.611111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27,46733.666666666664,46652.0,47080.11111111111,46500.38888888889,977647.1666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,46565.22222222222,46347.166666666664,46860.333333333336,46052.22222222222,1350510.5555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29,46378.444444444445,46271.72222222222,46632.5,46001.444444444445,1333289.4444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,46345.444444444445,45789.666666666664,46609.0,45506.77777777778,1838286.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03,45693.666666666664,45304.61111111111,46036.833333333336,45044.555555555555,1843457.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04,45242.055555555555,45785.38888888889,45948.72222222222,44869.61111111111,1536727.888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05,45926.77777777778,45573.444444444445,46064.555555555555,45403.444444444445,1027868.3888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06,45545.61111111111,45514.055555555555,45898.77777777778,45223.27777777778,1103789.5555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,45569.38888888889,45659.72222222222,45890.22222222222,45248.77777777778,1342562.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,45660.166666666664,45398.166666666664,45942.61111111111,45038.27777777778,1604074.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11,45436.5,45499.166666666664,45729.72222222222,45059.72222222222,1216406.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,45631.77777777778,45851.38888888889,46034.666666666664,45437.666666666664,1096523.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,46019.5,45814.055555555555,46212.166666666664,45557.444444444445,1593821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,45827.444444444445,45805.72222222222,46199.833333333336,45361.833333333336,1627031.7222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,45890.444444444445,45530.944444444445,46054.61111111111,45399.333333333336,1805578.2777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,45481.72222222222,45541.333333333336,45945.77777777778,45147.0,1516906.2222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19,45591.555555555555,45531.944444444445,45936.11111111111,45216.055555555555,1464716.4444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,45640.72222222222,45691.666666666664,45915.055555555555,45393.77777777778,1257436.2222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,45825.944444444445,45648.0,46203.27777777778,45369.27777777778,1486734.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24,45645.72222222222,45663.944444444445,45962.833333333336,45209.055555555555,927611.2222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,45690.77777777778,45768.555555555555,46076.38888888889,45416.166666666664,973266.7777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,45768.833333333336,45692.27777777778,46030.22222222222,45400.055555555555,1050504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27,45664.11111111111,45867.27777777778,46067.77777777778,45342.0,1174410.7222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,45928.666666666664,45935.166666666664,46274.27777777778,45567.22222222222,1654431.8333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,46040.11111111111,45761.444444444445,46278.333333333336,45443.5,1119267.7222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01,,,,,,,,9.736363636363636,,0.20316666666666666,0.06988888888888889,24.555555555555557,78.55555555555556,-3252.090909090909,27.811111111111106,3369.9444444444443,17945.833333333332,0.031142857142857142,0.29314285714285715,0.013,1.135857142857143,0.04771428571428572,0.2874444444444445,0.099,0.47785714285714287,0.8111111111111111,1.9090909090909087,1.618181818181818,0.05555555555555555,6872.818181818182,0.29050000000000004,0.1518,0.1204,0.6454545454545454,0.21818181818181823,2.1454545454545455,8.370000000000001,7.922222222222223,13867.181818181818,0.18000000000000002,0.08027272727272727,65.11111111111111,61.739999999999995,-0.5713636363636363,0.9818181818181817,1.3545454545454545,0.1518,-6.7727272727272725,0.4122857142857143,0.26057142857142856,0.7302857142857143,0.6844285714285715,0.9132857142857144,0.807,0.009142857142857144,0.29071428571428565,6.750000000000001,0.011285714285714286,-0.012272727272727274,0.07516666666666669,0.1542857142857143
2020-01-02,45800.055555555555,46076.666666666664,46315.77777777778,45559.11111111111,1479144.8333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,46191.22222222222,46022.555555555555,46501.055555555555,45858.77777777778,1539112.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,45941.27777777778,45669.11111111111,46117.38888888889,45483.944444444445,1321203.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,45654.833333333336,45802.22222222222,45960.833333333336,45402.22222222222,1224615.7222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,45667.0,45454.22222222222,45894.166666666664,45167.5,2356893.0555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,45595.27777777778,45852.166666666664,46156.833333333336,45344.166666666664,1780668.611111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,45935.0,46333.27777777778,46579.11111111111,45723.833333333336,3730586.3333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,46243.444444444445,46206.0,46508.22222222222,46012.88888888889,1666305.0555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,46165.61111111111,46135.88888888889,46457.444444444445,45914.27777777778,1973572.8333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,46174.11111111111,46152.055555555555,46312.5,45843.11111111111,1644671.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
